-3.828427124746189847e+00,-3.328427124746190291e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-2.621320343559642385e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-3.828427124746189847e+00,-3.328427124746189847e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.414213562373095145e+00,-1.914213562373095145e+00,-3.621320343559642385e+00,-3.121320343559642829e+00,-2.621320343559642829e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-3.414213562373094923e+00,-3.328427124746190291e+00,-2.828427124746190291e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-3.828427124746190291e+00,-3.328427124746189847e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-2.707106781186547462e+00,-3.328427124746190291e+00,-3.535533905932737753e+00,-4.242640687119285658e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-3.621320343559642385e+00,-3.414213562373094923e+00,-3.621320343559642385e+00,-3.414213562373094923e+00,-3.621320343559642385e+00,-4.742640687119285658e+00,-4.949747468305833564e+00,-4.742640687119285658e+00,-4.121320343559641941e+00,-4.328427124746190735e+00,-4.121320343559641941e+00,-3.914213562373094923e+00,-4.949747468305833564e+00,-4.328427124746189847e+00,-4.121320343559641941e+00
-3.914213562373094923e+00,-3.828427124746190291e+00,-2.914213562373094923e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-4.535533905932737753e+00,-3.621320343559642385e+00,-3.121320343559642385e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-3.914213562373094923e+00,-3.828427124746189847e+00,-2.500000000000000000e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.414213562373095145e+00,-4.535533905932737753e+00,-3.621320343559642385e+00,-3.121320343559642829e+00,-2.207106781186547462e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-4.328427124746189847e+00,-3.414213562373094923e+00,-3.328427124746189847e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-4.121320343559641941e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-4.742640687119285658e+00,-4.242640687119285658e+00,-3.328427124746189847e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-2.414213562373094923e+00,-4.535533905932737753e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-3.121320343559642385e+00,-3.328427124746190291e+00,-4.742640687119285658e+00,-4.242640687119285658e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-3.621320343559642385e+00,-3.414213562373094923e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.949747468305833564e+00,-4.742640687119285658e+00,-4.949747468305833564e+00,-4.742640687119285658e+00,-4.535533905932737753e+00,-4.742640687119285658e+00,-4.121320343559641941e+00,-3.914213562373094923e+00,-4.121320343559641941e+00,-4.328427124746189847e+00
-4.828427124746190735e+00,-4.328427124746189847e+00,-3.828427124746190291e+00,-2.914213562373094923e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-5.035533905932737753e+00,-4.535533905932737753e+00,-4.035533905932737753e+00,-3.121320343559642385e+00,-2.621320343559642829e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-4.414213562373094923e+00,-3.914213562373094923e+00,-3.414213562373094923e+00,-3.328427124746190291e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-5.035533905932737753e+00,-4.121320343559641941e+00,-4.035533905932737753e+00,-3.121320343559642385e+00,-2.207106781186547462e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-5.242640687119285658e+00,-4.328427124746189847e+00,-3.828427124746189847e+00,-2.914213562373094923e+00,-2.828427124746190291e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-5.035533905932737753e+00,-4.949747468305833564e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.500000000000000000e+00,-2.121320343559642829e+00,-4.828427124746190735e+00,-4.742640687119285658e+00,-3.828427124746189847e+00,-3.328427124746190291e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-2.207106781186547462e+00,-2.000000000000000000e+00,-2.621320343559642829e+00,-5.449747468305833564e+00,-4.535533905932737753e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.121320343559642829e+00,-2.914213562373094923e+00,-3.121320343559642829e+00,-2.914213562373094923e+00,-3.535533905932737753e+00,-5.242640687119285658e+00,-4.742640687119285658e+00,-4.242640687119285658e+00,-4.035533905932737753e+00,-3.828427124746189847e+00,-3.621320343559642385e+00,-3.828427124746190291e+00,-3.621320343559642829e+00,-3.828427124746190291e+00,-3.621320343559642385e+00,-5.449747468305833564e+00,-4.949747468305833564e+00,-4.742640687119285658e+00,-4.535533905932737753e+00,-4.328427124746189847e+00,-4.535533905932737753e+00,-4.328427124746189847e+00,-4.535533905932737753e+00,-3.914213562373094923e+00,-4.535533905932737753e+00
-5.742640687119285658e+00,-4.828427124746189847e+00,-4.328427124746189847e+00,-3.414213562373094923e+00,-3.328427124746190291e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-5.949747468305833564e+00,-5.449747468305833564e+00,-4.535533905932737753e+00,-3.207106781186547462e+00,-3.535533905932737753e+00,-2.621320343559642385e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-5.742640687119285658e+00,-5.242640687119285658e+00,-3.914213562373094923e+00,-3.414213562373094923e+00,-3.328427124746189847e+00,-2.414213562373094923e+00,-1.914213562373095145e+00,-1.414213562373095145e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.535533905932737753e+00,-5.035533905932737753e+00,-4.535533905932737753e+00,-3.621320343559642385e+00,-3.535533905932737753e+00,-2.207106781186547462e+00,-2.121320343559642829e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-5.742640687119285658e+00,-4.828427124746189847e+00,-4.742640687119285658e+00,-3.828427124746190291e+00,-3.328427124746189847e+00,-2.828427124746190291e+00,-1.914213562373095145e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-5.535533905932737753e+00,-5.035533905932737753e+00,-4.121320343559641941e+00,-3.621320343559642385e+00,-3.121320343559642829e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-1.500000000000000000e+00,-5.328427124746189847e+00,-4.828427124746189847e+00,-4.328427124746189847e+00,-4.242640687119285658e+00,-3.328427124746190291e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-2.207106781186547462e+00,-2.000000000000000000e+00,-5.949747468305833564e+00,-5.035533905932737753e+00,-4.949747468305833564e+00,-4.035533905932737753e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.535533905932737753e+00,-3.328427124746190291e+00,-3.121320343559642829e+00,-2.500000000000000000e+00,-5.742640687119285658e+00,-5.656854249492381470e+00,-4.742640687119285658e+00,-4.242640687119285658e+00,-4.035533905932737753e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-6.363961030678929376e+00,-5.449747468305833564e+00,-4.949747468305833564e+00,-4.742640687119285658e+00,-4.535533905932737753e+00,-4.742640687119285658e+00,-4.535533905932737753e+00,-4.328427124746189847e+00,-4.121320343559641941e+00,-3.914213562373094923e+00
-1.500000000000000000e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642829e+00,-3.621320343559642385e+00,-4.535533905932737753e+00,-5.449747468305833564e+00,-5.535533905932737753e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.828427124746190291e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-4.328427124746189847e+00,-5.242640687119285658e+00,-5.742640687119285658e+00,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.621320343559642385e+00,-2.707106781186547462e+00,-3.621320343559642385e+00,-4.535533905932737753e+00,-5.035533905932737753e+00,-5.535533905932737753e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.914213562373094923e+00,-2.000000000000000000e+00,-2.914213562373094923e+00,-3.828427124746189847e+00,-4.328427124746189847e+00,-4.828427124746189847e+00,-5.328427124746189847e+00,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.621320343559642829e+00,-2.707106781186547462e+00,-4.035533905932737753e+00,-4.121320343559641941e+00,-5.035533905932737753e+00,-5.121320343559642829e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.414213562373094923e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-4.328427124746189847e+00,-4.828427124746189847e+00,-5.742640687119285658e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642385e+00,-3.621320343559642385e+00,-4.535533905932737753e+00,-5.035533905932738641e+00,-5.535533905932737753e+00,-2.000000000000000000e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-3.328427124746189847e+00,-4.242640687119285658e+00,-4.742640687119285658e+00,-5.242640687119285658e+00,-5.742640687119285658e+00,-2.914213562373094923e+00,-3.121320343559642829e+00,-3.328427124746189847e+00,-3.535533905932737753e+00,-3.328427124746190291e+00,-3.535533905932737753e+00,-4.035533905932737753e+00,-4.535533905932737753e+00,-5.035533905932737753e+00,-5.949747468305833564e+00,-3.414213562373094923e+00,-3.207106781186547462e+00,-3.828427124746189847e+00,-3.621320343559642829e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-4.242640687119285658e+00,-4.742640687119285658e+00,-5.242640687119285658e+00,-5.742640687119285658e+00
-1.707106781186547462e+00,-1.500000000000000000e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642385e+00,-3.535533905932737753e+00,-3.621320343559642385e+00,-4.535533905932737753e+00,-5.035533905932737753e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-4.328427124746189847e+00,-5.656854249492381470e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.207106781186547462e+00,-3.121320343559642829e+00,-3.621320343559642385e+00,-4.121320343559641941e+00,-5.035533905932737753e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.500000000000000000e+00,-2.000000000000000000e+00,-3.328427124746190291e+00,-3.414213562373094923e+00,-4.328427124746189847e+00,-5.242640687119285658e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.621320343559642829e+00,-2.707106781186547462e+00,-3.621320343559642829e+00,-3.707106781186547462e+00,-5.449747468305833564e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.828427124746190291e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-4.742640687119285658e+00,-5.242640687119285658e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-2.621320343559642385e+00,-3.121320343559642385e+00,-3.621320343559642385e+00,-4.121320343559642829e+00,-4.621320343559641941e+00,-2.207106781186547462e+00,-2.414213562373094923e+00,-2.621320343559642829e+00,-2.414213562373094923e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-3.328427124746189847e+00,-4.242640687119285658e+00,-4.742640687119285658e+00,-5.242640687119285658e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-3.121320343559642829e+00,-3.328427124746190291e+00,-3.535533905932737753e+00,-4.035533905932737753e+00,-4.535533905932737753e+00,-5.035533905932737753e+00,-4.035533905932737753e+00,-3.828427124746189847e+00,-3.621320343559642829e+00,-3.414213562373094923e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-4.242640687119285658e+00,-4.742640687119285658e+00,-5.242640687119285658e+00
-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642385e+00,-3.621320343559642385e+00,-4.535533905932737753e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.828427124746190291e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-4.328427124746189847e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.621320343559642829e+00,-3.121320343559642829e+00,-4.035533905932737753e+00,-4.535533905932737753e+00,-1.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-2.914213562373094923e+00,-3.828427124746189847e+00,-3.914213562373094923e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.621320343559642385e+00,-3.535533905932737753e+00,-4.035533905932737753e+00,-4.535533905932737753e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-3.328427124746190291e+00,-3.828427124746189847e+00,-4.328427124746189847e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642829e+00,-4.035533905932737753e+00,-4.121320343559641941e+00,-2.414213562373094923e+00,-2.207106781186547462e+00,-2.414213562373094923e+00,-2.207106781186547462e+00,-2.414213562373094923e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-3.328427124746189847e+00,-4.242640687119285658e+00,-4.328427124746189847e+00,-2.914213562373094923e+00,-3.121320343559642385e+00,-3.328427124746190291e+00,-2.707106781186547462e+00,-2.914213562373094923e+00,-3.535533905932737753e+00,-3.328427124746190291e+00,-3.535533905932737753e+00,-4.035533905932737753e+00,-4.949747468305833564e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-3.621320343559642829e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-4.242640687119285658e+00,-4.742640687119285658e+00
-2.121320343559642829e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.500000000000000000e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642385e+00,-3.621320343559642829e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-3.328427124746190291e+00,-3.414213562373094923e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.207106781186547462e+00,-3.121320343559642385e+00,-3.621320343559642385e+00,-1.914213562373094923e+00,-1.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-2.914213562373094923e+00,-3.414213562373094923e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-2.121320343559642829e+00,-2.207106781186547462e+00,-3.121320343559642385e+00,-3.621320343559642385e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.828427124746190291e+00,-2.914213562373094923e+00,-3.828427124746190291e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-3.121320343559642829e+00,-4.035533905932737753e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.000000000000000000e+00,-2.207106781186547462e+00,-2.828427124746190291e+00,-2.621320343559642385e+00,-2.828427124746190291e+00,-3.328427124746190291e+00,-4.242640687119285658e+00,-3.121320343559642385e+00,-3.328427124746190291e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-3.121320343559642385e+00,-3.328427124746190291e+00,-3.121320343559642385e+00,-3.328427124746190291e+00,-3.535533905932737753e+00,-4.035533905932737753e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-3.207106781186547462e+00,-3.828427124746190291e+00,-3.621320343559642829e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-4.242640687119285658e+00
-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-2.621320343559642385e+00,-3.121320343559642829e+00,-2.414213562373094923e+00,-1.914213562373095145e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.414213562373094923e+00,-3.328427124746189847e+00,-2.621320343559642385e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.207106781186547462e+00,-3.535533905932737753e+00,-2.000000000000000000e+00,-1.500000000000000000e+00,-1.414213562373095145e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.500000000000000000e+00,-2.000000000000000000e+00,-3.328427124746189847e+00,-2.207106781186547462e+00,-1.707106781186547462e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-2.121320343559642829e+00,-2.207106781186547462e+00,-3.121320343559642385e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-3.328427124746190291e+00,-2.621320343559642829e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642385e+00,-3.121320343559642385e+00,-2.828427124746190291e+00,-2.621320343559642385e+00,-2.828427124746190291e+00,-2.207106781186547462e+00,-2.828427124746190291e+00,-2.207106781186547462e+00,-2.414213562373094923e+00,-2.621320343559642385e+00,-2.828427124746190291e+00,-3.328427124746190291e+00,-3.328427124746189847e+00,-3.121320343559642385e+00,-2.914213562373094923e+00,-2.707106781186547462e+00,-3.328427124746190291e+00,-3.121320343559642829e+00,-3.328427124746190291e+00,-3.121320343559642829e+00,-3.328427124746189847e+00,-3.535533905932737753e+00,-4.242640687119285658e+00,-3.621320343559642385e+00,-4.242640687119285658e+00,-3.621320343559642385e+00,-3.828427124746189847e+00,-3.621320343559642385e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-4.242640687119285658e+00,-4.035533905932737753e+00
-3.535533905932737753e+00,-2.621320343559642829e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.500000000000000000e+00,-2.121320343559642829e+00,-1.914213562373094923e+00,-2.121320343559642829e+00,-2.621320343559642829e+00,-2.914213562373094923e+00,-2.414213562373094923e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.414213562373094923e+00,-2.707106781186547462e+00,-2.621320343559642829e+00,-2.121320343559642829e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.207106781186547462e+00,-2.914213562373094923e+00,-2.000000000000000000e+00,-1.914213562373094923e+00,-1.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,-1.914213562373094923e+00,-2.414213562373094923e+00,-3.121320343559642829e+00,-2.207106781186547462e+00,-2.121320343559642829e+00,-1.207106781186547462e+00,-7.071067811865475727e-01,-5.000000000000000000e-01,-7.071067811865475727e-01,-1.207106781186547462e+00,-1.707106781186547462e+00,-2.207106781186547462e+00,-3.328427124746190291e+00,-2.828427124746190291e+00,-1.914213562373094923e+00,-1.414213562373095145e+00,-1.207106781186547462e+00,-1.000000000000000000e+00,-1.207106781186547462e+00,-1.414213562373095145e+00,-1.914213562373095145e+00,-2.414213562373094923e+00,-3.121320343559642385e+00,-2.621320343559642385e+00,-2.121320343559642829e+00,-1.914213562373095145e+00,-1.707106781186547462e+00,-1.914213562373094923e+00,-1.707106781186547462e+00,-1.914213562373095145e+00,-2.121320343559642829e+00,-2.621320343559642385e+00,-3.328427124746189847e+00,-2.828427124746190291e+00,-2.621320343559642385e+00,-2.828427124746190291e+00,-2.621320343559642829e+00,-2.414213562373094923e+00,-2.621320343559642829e+00,-2.414213562373094923e+00,-2.621320343559642829e+00,-2.828427124746190291e+00,-3.535533905932737753e+00,-3.328427124746189847e+00,-3.535533905932737753e+00,-3.328427124746190291e+00,-2.707106781186547462e+00,-2.914213562373094923e+00,-3.121320343559642829e+00,-3.328427124746189847e+00,-3.121320343559642385e+00,-3.328427124746189847e+00,-4.035533905932737753e+00,-3.828427124746189847e+00,-3.621320343559642829e+00,-3.828427124746189847e+00,-4.035533905932737753e+00,-3.828427124746190291e+00,-4.035533905932737753e+00,-3.414213562373094923e+00,-3.621320343559642385e+00,-4.242640687119285658e+00
